CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Occupation,WebsiteVisits,Churn
1600,34.0,Female,Los Angeles,,109.0,9532.05,Home Goods,2023-10-21 09:39:46.585300,Manager,49,0
1601,,,Los Angeles,Bronze,81.0,2799.39,Clothing,2023-05-05 09:39:46.585300,,24,0
1602,56.0,Other,Los Angeles,Silver,,7568.17,Home Goods,2023-08-13 09:39:46.585300,Doctor,28,0
1603,59.0,Female,New York,Bronze,190.0,2081.52,,2023-11-12 09:39:46.585300,Teacher,32,1
1604,27.0,Male,Philadelphia,Bronze,,,Clothing,2023-05-08 09:39:46.585300,Teacher,83,1
1605,56.0,Other,Houston,Bronze,120.0,4279.31,,2023-02-02 09:39:46.585300,Artist,46,1
1606,60.0,Male,Phoenix,Silver,21.0,7412.74,Electronics,2023-10-14 09:39:46.585300,Artist,72,1
1607,58.0,Male,Phoenix,Platinum,76.0,2284.58,Electronics,2023-01-19 09:39:46.585300,,89,0
1608,65.0,Male,,Silver,85.0,5719.13,Home Goods,2023-10-23 09:39:46.585300,,16,0
1609,44.0,Male,New York,Gold,123.0,7531.13,Clothing,2023-07-01 09:39:46.585300,Artist,76,0
1610,,Male,Chicago,Platinum,11.0,7539.36,Electronics,2023-02-13 09:39:46.585300,Engineer,35,1
1611,69.0,Male,Phoenix,Gold,133.0,,Home Goods,2023-04-14 09:39:46.585300,,56,0
1612,39.0,Male,Houston,Bronze,156.0,3238.5,,2023-06-27 09:39:46.585300,Manager,35,1
1613,,Male,New York,Bronze,144.0,4416.62,Electronics,2023-02-19 09:39:46.585300,Doctor,29,1
1614,53.0,,New York,Platinum,103.0,,,2023-09-18 09:39:46.585300,Manager,78,0
1615,47.0,,Phoenix,Silver,91.0,5544.44,Electronics,2023-12-21 09:39:46.585300,Artist,77,1
1616,26.0,Female,Chicago,Bronze,149.0,4230.96,Electronics,2023-11-27 09:39:46.585300,Engineer,10,0
1617,43.0,Other,Houston,Gold,26.0,387.64,Clothing,2023-02-18 09:39:46.585300,Engineer,16,1
1618,,Female,New York,Bronze,71.0,2210.08,,2023-03-20 09:39:46.585300,Artist,3,1
1619,64.0,Male,Chicago,Bronze,163.0,1328.36,Clothing,2023-07-23 09:39:46.585300,Doctor,21,0
1620,,Other,New York,Platinum,129.0,,Electronics,2023-10-06 09:39:46.585300,Artist,30,1
1621,28.0,Other,Philadelphia,Silver,94.0,462.89,Home Goods,2023-09-12 09:39:46.585300,Engineer,27,1
1622,37.0,Female,,Platinum,120.0,5455.6,Electronics,2023-11-02 09:39:46.585300,Teacher,10,1
1623,31.0,Other,Los Angeles,Bronze,37.0,8227.19,Home Goods,2023-01-09 09:39:46.585300,Artist,55,0
1624,58.0,Female,,Silver,163.0,8089.45,Clothing,2023-07-07 09:39:46.585300,Artist,96,0
1625,55.0,,Phoenix,Gold,44.0,513.75,Home Goods,2023-08-22 09:39:46.585300,Artist,9,1
1626,57.0,Other,,Platinum,196.0,1957.14,Electronics,2023-07-08 09:39:46.585300,Teacher,90,1
1627,37.0,Male,New York,Bronze,155.0,1214.86,Electronics,2023-09-25 09:39:46.585300,Doctor,93,0
1628,27.0,,Chicago,Platinum,8.0,2642.95,Home Goods,2023-11-14 09:39:46.585300,Artist,51,0
1629,44.0,Male,Phoenix,Gold,162.0,2949.38,Electronics,2023-07-22 09:39:46.585300,Teacher,20,0
1630,51.0,Male,Houston,Platinum,7.0,1904.51,Clothing,2023-05-18 09:39:46.585300,Teacher,28,0
1631,,Female,Philadelphia,Platinum,,7022.01,Electronics,2023-03-16 09:39:46.585300,Manager,46,0
1632,56.0,Other,Chicago,,118.0,4020.89,Home Goods,2023-05-09 09:39:46.585300,Teacher,24,1
1633,57.0,,Chicago,Gold,137.0,624.93,Electronics,2023-10-06 09:39:46.585300,,32,0
1634,67.0,Male,New York,Bronze,81.0,4198.18,Home Goods,2023-08-19 09:39:46.585300,Teacher,11,1
1635,53.0,,Los Angeles,Silver,85.0,8198.55,Electronics,2023-12-11 09:39:46.585300,Engineer,63,0
1636,60.0,Male,New York,Bronze,123.0,2848.35,Electronics,2023-10-17 09:39:46.585300,Teacher,68,1
1637,,,Los Angeles,Gold,153.0,3883.24,Home Goods,2023-08-25 09:39:46.585300,,11,0
1638,43.0,Other,Houston,Silver,39.0,552.63,Home Goods,2023-11-17 09:39:46.585300,,27,0
1639,58.0,Male,New York,Bronze,8.0,742.2,,2023-11-19 09:39:46.585300,Manager,40,0
1640,34.0,Female,,Gold,28.0,8937.26,Electronics,2023-11-02 09:39:46.585300,Teacher,13,0
1641,63.0,Male,Phoenix,Gold,139.0,,Clothing,2023-01-23 09:39:46.585300,Doctor,58,0
1642,51.0,Male,Philadelphia,,41.0,5627.3,Home Goods,2023-05-02 09:39:46.585300,Manager,0,1
1643,46.0,Female,Phoenix,Silver,65.0,596.73,Electronics,2023-11-14 09:39:46.585300,Doctor,36,0
1644,37.0,Male,,Platinum,90.0,9597.39,Clothing,2023-07-31 09:39:46.585300,Engineer,36,1
1645,42.0,Male,Los Angeles,Bronze,35.0,1500.65,Home Goods,2023-09-24 09:39:46.585300,Doctor,75,0
1646,32.0,,Chicago,Bronze,97.0,1178.92,Home Goods,2023-04-05 09:39:46.585300,Teacher,21,0
1647,62.0,Female,Houston,Platinum,5.0,8869.98,Clothing,2023-07-09 09:39:46.585300,,76,1
1648,36.0,Male,Philadelphia,Silver,186.0,2831.98,Home Goods,2023-07-04 09:39:46.585300,Teacher,93,1
1649,52.0,Male,Phoenix,Silver,57.0,3945.99,Home Goods,2023-10-14 09:39:46.585300,Teacher,54,0
1650,,Other,Houston,Silver,91.0,8130.13,Clothing,2023-01-10 09:39:46.585300,Doctor,88,1
1651,62.0,Female,New York,Bronze,43.0,5168.73,Home Goods,2023-03-14 09:39:46.585300,Artist,10,1
1652,50.0,Female,Los Angeles,Gold,37.0,4686.84,Electronics,2023-02-08 09:39:46.585300,Artist,23,0
1653,35.0,Female,Los Angeles,Silver,,7360.59,,2023-12-12 09:39:46.585300,Manager,2,0
1654,41.0,Male,Los Angeles,Silver,132.0,7886.55,Home Goods,2023-12-16 09:39:46.585300,Teacher,95,1
1655,44.0,,Chicago,Silver,74.0,2327.32,Clothing,2023-06-04 09:39:46.585300,Artist,92,0
1656,32.0,Female,Chicago,Gold,123.0,6824.08,Clothing,2023-05-28 09:39:46.585300,Engineer,59,1
1657,65.0,Male,Los Angeles,Gold,52.0,,Home Goods,2023-06-20 09:39:46.585300,Manager,36,0
1658,42.0,Other,Chicago,Gold,176.0,9127.44,Clothing,2023-08-06 09:39:46.585300,Engineer,44,1
1659,50.0,Female,Houston,Platinum,158.0,4566.99,Clothing,2023-01-27 09:39:46.585300,,44,1
1660,23.0,,Houston,Bronze,26.0,1211.99,Home Goods,2023-07-11 09:39:46.585300,Artist,86,1
1661,56.0,Female,Houston,Bronze,89.0,4735.11,Home Goods,2023-10-24 09:39:46.585300,Teacher,68,1
1662,50.0,Female,Houston,Gold,,7349.62,Electronics,2023-01-10 09:39:46.585300,,72,0
1663,66.0,Male,Philadelphia,Gold,,2832.15,Clothing,2023-08-10 09:39:46.585300,Doctor,6,1
1664,53.0,Female,New York,Platinum,,983.39,Home Goods,2023-11-19 09:39:46.585300,Doctor,78,0
1665,46.0,Male,New York,Silver,189.0,,Clothing,2023-08-21 09:39:46.585300,Engineer,20,1
1666,20.0,,Los Angeles,Bronze,143.0,1575.21,Clothing,2023-11-16 09:39:46.585300,Teacher,56,1
1667,23.0,Other,Philadelphia,Silver,108.0,919.87,Home Goods,2023-04-08 09:39:46.585300,,66,0
1668,39.0,Female,Phoenix,Silver,192.0,5371.34,Electronics,2023-01-08 09:39:46.585300,Doctor,83,1
1669,26.0,,Philadelphia,Silver,,3908.26,Clothing,2023-01-26 09:39:46.585300,Engineer,45,0
1670,70.0,Female,Philadelphia,Bronze,8.0,8781.66,Home Goods,2023-11-06 09:39:46.585300,Artist,68,1
1671,52.0,Other,Chicago,Gold,123.0,3551.07,,2023-04-23 09:39:46.585300,Engineer,70,0
1672,53.0,,Chicago,Bronze,104.0,2750.33,Clothing,2023-08-03 09:39:46.585300,Manager,56,1
1673,67.0,Male,Philadelphia,Platinum,54.0,7502.46,Home Goods,2023-11-02 09:39:46.585300,Manager,84,1
1674,54.0,,Los Angeles,Gold,54.0,761.36,Clothing,2023-11-16 09:39:46.585300,Manager,56,1
1675,44.0,Other,Chicago,Silver,156.0,8802.44,Electronics,2023-10-01 09:39:46.585300,Teacher,33,1
1676,24.0,Female,Houston,Platinum,58.0,8733.41,Clothing,2023-06-29 09:39:46.585300,,25,1
1677,18.0,Other,Chicago,Bronze,57.0,8914.87,Home Goods,2023-03-19 09:39:46.585300,Teacher,0,1
1678,,Female,Philadelphia,,135.0,8139.43,,2023-02-26 09:39:46.585300,Doctor,9,1
1679,26.0,Other,Los Angeles,Gold,21.0,6908.57,Home Goods,2023-05-26 09:39:46.585300,Artist,90,1
1680,21.0,Female,Chicago,,128.0,,Clothing,2023-03-24 09:39:46.585300,Teacher,85,0
1681,,Female,Los Angeles,Gold,62.0,4404.68,Electronics,2023-09-15 09:39:46.585300,Artist,77,0
1682,25.0,Other,Chicago,Silver,6.0,1838.5,Electronics,2023-01-25 09:39:46.585300,,80,0
1683,42.0,Female,Houston,Silver,15.0,6529.03,Clothing,2023-04-28 09:39:46.585300,,25,1
1684,55.0,Other,Phoenix,Silver,132.0,2855.13,Electronics,2023-03-20 09:39:46.585300,Artist,10,1
1685,29.0,Female,New York,Gold,28.0,9598.08,,2023-01-25 09:39:46.585300,Manager,59,1
1686,60.0,Male,Philadelphia,Gold,173.0,9157.84,,2023-01-26 09:39:46.585300,Doctor,63,1
1687,68.0,Other,New York,Platinum,49.0,2814.03,Electronics,2023-03-12 09:39:46.585300,Artist,5,1
1688,45.0,Other,Houston,,87.0,1271.97,Electronics,2023-12-31 09:39:46.585300,Artist,10,0
1689,50.0,Female,Chicago,Platinum,76.0,8035.31,Home Goods,2023-08-14 09:39:46.585300,Doctor,28,1
1690,61.0,,Los Angeles,Silver,128.0,5025.89,Electronics,2023-12-21 09:39:46.585300,Teacher,18,1
1691,38.0,Other,,Gold,88.0,9165.86,Clothing,2023-10-05 09:39:46.585300,Manager,62,0
1692,,Male,Philadelphia,Bronze,92.0,9740.66,Electronics,2024-01-02 09:39:46.585300,Artist,21,1
1693,,Other,Chicago,Bronze,15.0,6303.02,Home Goods,2023-06-03 09:39:46.585300,Doctor,58,1
1694,53.0,Female,Houston,Platinum,24.0,9450.44,Clothing,2023-04-28 09:39:46.585300,,47,0
1695,35.0,Male,Los Angeles,Silver,1.0,9689.18,Electronics,2023-10-12 09:39:46.585300,Doctor,79,1
1696,,Male,Phoenix,Bronze,,9678.33,Home Goods,2023-11-22 09:39:46.585300,Manager,66,1
1697,,Other,Los Angeles,Platinum,,,Clothing,2023-05-27 09:39:46.585300,Manager,73,0
1698,61.0,Male,New York,Gold,72.0,,Clothing,2023-01-08 09:39:46.585300,Doctor,57,1
1699,22.0,Female,Chicago,Bronze,174.0,,Electronics,2023-03-21 09:39:46.585300,Artist,19,1
1700,27.0,,Phoenix,,,,Electronics,2023-08-08 09:39:46.585300,Doctor,57,0
1701,37.0,Male,,,129.0,3377.64,Electronics,2023-02-04 09:39:46.585300,Engineer,50,1
1702,63.0,,Phoenix,Silver,75.0,5664.02,Electronics,2023-05-31 09:39:46.585300,Artist,29,1
1703,18.0,,,Platinum,41.0,9626.49,Home Goods,2023-04-06 09:39:46.585300,,7,0
1704,39.0,Male,New York,,105.0,6928.11,,2023-05-21 09:39:46.585300,Engineer,11,0
1705,50.0,,New York,Silver,30.0,4384.89,Electronics,2023-06-27 09:39:46.585300,Doctor,87,0
1706,52.0,Female,New York,Silver,76.0,5066.21,Clothing,2023-08-01 09:39:46.585300,Engineer,72,1
1707,61.0,Male,Phoenix,Platinum,191.0,1179.07,Clothing,2023-07-30 09:39:46.585300,Manager,23,0
1708,,Female,Los Angeles,Platinum,188.0,7878.38,Home Goods,2023-04-26 09:39:46.585300,Teacher,68,1
1709,39.0,Male,Phoenix,Bronze,93.0,6373.53,Electronics,2023-06-29 09:39:46.585300,Teacher,0,1
1710,41.0,Other,New York,Bronze,,3755.95,Clothing,2023-02-26 09:39:46.585300,Teacher,26,1
1711,19.0,Other,New York,Platinum,69.0,6177.57,Home Goods,2023-02-20 09:39:46.585300,Manager,84,0
1712,24.0,Male,Los Angeles,Bronze,18.0,9224.43,Clothing,2023-02-12 09:39:46.585300,Engineer,64,1
1713,63.0,,,Silver,15.0,3154.68,Clothing,2023-10-15 09:39:46.585300,Doctor,81,1
1714,29.0,Male,Phoenix,Platinum,10.0,9540.96,Electronics,2023-07-22 09:39:46.585300,,95,1
1715,70.0,Female,Los Angeles,Platinum,131.0,2276.98,Electronics,2023-07-10 09:39:46.585300,Teacher,52,1
1716,46.0,Male,Phoenix,Gold,192.0,6240.7,Clothing,2023-10-20 09:39:46.585300,Manager,69,0
1717,48.0,Female,Houston,Gold,7.0,5898.92,Home Goods,2023-10-27 09:39:46.585300,Manager,7,1
1718,20.0,,Houston,Gold,106.0,5592.57,,2023-04-18 09:39:46.585300,Manager,37,1
1719,34.0,Male,,Silver,150.0,3840.61,Home Goods,2023-07-30 09:39:46.585300,Teacher,20,0
1720,69.0,Other,Chicago,Bronze,84.0,433.94,,2023-03-13 09:39:46.585300,Manager,84,0
1721,37.0,Male,New York,Platinum,3.0,4666.6,Home Goods,2023-02-14 09:39:46.585300,,30,1
1722,34.0,Other,Houston,Bronze,55.0,4729.77,Electronics,2023-02-14 09:39:46.585300,Teacher,15,1
1723,39.0,Female,Phoenix,Gold,104.0,1503.51,Clothing,2023-06-21 09:39:46.585300,Doctor,38,0
1724,66.0,,Los Angeles,Silver,2.0,6754.73,Home Goods,2023-08-16 09:39:46.585300,Engineer,28,0
1725,66.0,Male,Phoenix,Bronze,172.0,4030.52,Electronics,2023-08-17 09:39:46.585300,Manager,49,0
1726,22.0,Other,Houston,,39.0,8095.23,Home Goods,2023-10-29 09:39:46.585300,,85,1
1727,51.0,Other,New York,Platinum,176.0,8633.3,Electronics,2023-01-18 09:39:46.585300,Engineer,89,1
1728,59.0,,Phoenix,Bronze,95.0,2986.03,Clothing,2023-09-19 09:39:46.585300,Engineer,15,0
1729,18.0,Other,Houston,Gold,103.0,2152.76,Home Goods,2023-02-09 09:39:46.585300,,48,0
1730,45.0,Male,,Silver,77.0,7486.89,Home Goods,2023-11-19 09:39:46.585300,Teacher,99,1
1731,,Male,Phoenix,Platinum,90.0,,Clothing,2023-07-01 09:39:46.585300,Doctor,12,1
1732,38.0,Other,Houston,Gold,39.0,4027.89,,2023-05-07 09:39:46.585300,Teacher,23,0
1733,33.0,Other,Chicago,Platinum,168.0,,Electronics,2023-10-29 09:39:46.585300,Engineer,37,1
1734,26.0,,Los Angeles,Gold,,2861.65,Home Goods,2023-04-28 09:39:46.585300,Teacher,75,1
1735,61.0,Other,Los Angeles,Bronze,38.0,3340.77,Clothing,2023-01-30 09:39:46.585300,Teacher,81,1
1736,47.0,Other,Los Angeles,Bronze,18.0,1926.77,Home Goods,2023-01-07 09:39:46.585300,Engineer,88,1
1737,54.0,Male,Philadelphia,Silver,165.0,4450.1,Clothing,2023-05-04 09:39:46.585300,Teacher,12,0
1738,51.0,Other,Houston,Gold,131.0,1770.79,Electronics,2023-05-09 09:39:46.585300,Manager,42,0
1739,66.0,,Chicago,Bronze,189.0,7283.97,Home Goods,2023-09-22 09:39:46.585300,Teacher,60,1
1740,68.0,Other,Philadelphia,Bronze,120.0,1620.08,Clothing,2023-02-19 09:39:46.585300,,27,1
1741,33.0,,,Bronze,106.0,7456.34,Home Goods,2023-12-08 09:39:46.585300,,96,1
1742,,Other,Philadelphia,Gold,195.0,3657.85,,2023-09-26 09:39:46.585300,Manager,6,0
1743,23.0,Other,Philadelphia,Silver,172.0,2090.82,Clothing,2023-07-27 09:39:46.585300,,58,1
1744,70.0,Female,New York,Bronze,125.0,3744.31,Electronics,2023-01-19 09:39:46.585300,Manager,45,0
1745,60.0,Female,New York,Platinum,44.0,8627.25,Clothing,2023-03-03 09:39:46.585300,Doctor,22,0
1746,36.0,Other,,Platinum,,4255.1,Clothing,2023-08-21 09:39:46.585300,Doctor,12,1
1747,36.0,Female,New York,Bronze,109.0,502.68,Electronics,2023-11-26 09:39:46.585300,Doctor,85,0
1748,64.0,Female,,Gold,77.0,,Clothing,2023-10-16 09:39:46.585300,Doctor,0,0
1749,51.0,,Phoenix,,4.0,8477.94,Electronics,2023-12-16 09:39:46.585300,Engineer,28,0
1750,41.0,,New York,,169.0,7784.8,,2023-10-06 09:39:46.585300,Manager,43,0
1751,49.0,Male,,Gold,80.0,3606.15,Electronics,2023-05-27 09:39:46.585300,Manager,99,0
1752,55.0,Other,,Platinum,,1730.78,Clothing,2023-03-24 09:39:46.585300,Doctor,65,0
1753,27.0,Other,Philadelphia,Silver,101.0,9528.48,Electronics,2023-11-15 09:39:46.585300,Artist,17,1
1754,23.0,Other,Los Angeles,Gold,186.0,6187.97,Electronics,2023-08-17 09:39:46.585300,Artist,25,0
1755,,Female,Phoenix,Platinum,141.0,3073.9,Home Goods,2023-02-20 09:39:46.585300,Teacher,15,0
1756,59.0,Other,Phoenix,Gold,,3925.64,,2023-07-12 09:39:46.585300,Artist,77,0
1757,34.0,,New York,Gold,115.0,559.57,Clothing,2023-10-22 09:39:46.585300,Artist,21,0
1758,34.0,Female,Phoenix,Bronze,79.0,1030.27,,2023-03-05 09:39:46.585300,Doctor,2,0
1759,20.0,Female,New York,,82.0,284.62,Electronics,2023-11-25 09:39:46.585300,Manager,14,1
1760,43.0,Male,Los Angeles,Bronze,88.0,,Clothing,2023-05-22 09:39:46.585300,Manager,20,0
1761,33.0,Female,Phoenix,Gold,98.0,1024.34,Electronics,2023-06-24 09:39:46.585300,Doctor,23,1
1762,,Female,Los Angeles,Platinum,16.0,2203.91,,2023-08-23 09:39:46.585300,Teacher,34,1
1763,,Male,Los Angeles,Bronze,132.0,6630.0,Clothing,2023-02-10 09:39:46.585300,Engineer,72,1
1764,,Other,New York,Bronze,118.0,6173.86,Clothing,2023-07-31 09:39:46.585300,Artist,22,1
1765,25.0,Female,Philadelphia,Bronze,31.0,4111.78,Clothing,2023-02-23 09:39:46.585300,Artist,7,0
1766,46.0,Male,Philadelphia,Gold,91.0,9393.92,Clothing,2023-05-05 09:39:46.585300,Doctor,52,0
1767,,Female,,Gold,181.0,,Electronics,2023-07-10 09:39:46.585300,Doctor,63,0
1768,,Male,,Bronze,80.0,5294.07,Clothing,2023-09-27 09:39:46.585300,Doctor,1,1
1769,52.0,Female,Phoenix,Bronze,33.0,7762.86,Electronics,2023-04-23 09:39:46.585300,Engineer,72,0
1770,55.0,Other,,,35.0,1081.05,Clothing,2023-06-30 09:39:46.585300,Doctor,28,0
1771,37.0,Male,,Bronze,189.0,4718.12,,2023-01-23 09:39:46.585300,Teacher,91,0
1772,67.0,Other,Los Angeles,Silver,185.0,6662.27,Clothing,2023-10-11 09:39:46.585300,Engineer,98,0
1773,68.0,Male,Los Angeles,Platinum,150.0,8980.02,Electronics,2023-01-25 09:39:46.585300,Manager,29,1
1774,40.0,Female,Philadelphia,Gold,83.0,534.89,,2023-05-31 09:39:46.585300,Doctor,58,0
1775,28.0,Female,Los Angeles,Platinum,195.0,1597.81,Clothing,2023-02-17 09:39:46.585300,Manager,94,1
1776,60.0,Female,Houston,,15.0,8764.74,Clothing,2023-11-22 09:39:46.585300,Teacher,9,1
1777,47.0,Female,New York,Gold,96.0,9919.69,Home Goods,2023-03-16 09:39:46.585300,Doctor,60,0
1778,33.0,Male,Chicago,Gold,23.0,3925.69,Electronics,2023-11-22 09:39:46.585300,Artist,80,0
1779,69.0,Male,Chicago,Platinum,96.0,8348.79,,2023-06-22 09:39:46.585300,Doctor,29,1
1780,66.0,Female,Houston,Silver,190.0,9374.28,Electronics,2023-08-30 09:39:46.585300,Engineer,48,1
1781,,Other,Los Angeles,,3.0,8130.4,Electronics,2023-08-25 09:39:46.585300,Teacher,89,0
1782,58.0,Female,,Gold,108.0,5106.11,,2023-01-17 09:39:46.585300,,97,1
1783,24.0,,Los Angeles,,-1.0,8885.57,Home Goods,2023-04-03 09:39:46.585300,Doctor,65,1
1784,22.0,Male,Philadelphia,Platinum,80.0,,Home Goods,2023-10-20 09:39:46.585300,Teacher,33,1
1785,34.0,Male,,Silver,32.0,,Home Goods,2023-11-11 09:39:46.585300,,82,1
1786,58.0,Female,Chicago,Silver,80.0,585.46,Clothing,2023-07-04 09:39:46.585300,Engineer,28,1
1787,49.0,Female,Houston,Bronze,101.0,6925.67,Home Goods,2023-11-25 09:39:46.585300,Engineer,48,1
1788,41.0,Female,New York,Platinum,120.0,5256.51,Clothing,2023-01-19 09:39:46.585300,Manager,53,1
1789,,Male,Philadelphia,Silver,,4745.8,Clothing,2023-10-19 09:39:46.585300,Manager,82,0
1790,,Female,,Silver,,9956.18,Home Goods,2023-03-07 09:39:46.585300,Manager,70,1
1791,48.0,Female,,Silver,,9114.57,Electronics,2023-04-15 09:39:46.585300,Engineer,35,0
1792,,Other,New York,Gold,27.0,4717.03,Electronics,2023-10-09 09:39:46.585300,Engineer,9,1
1793,42.0,Male,New York,Bronze,73.0,9033.14,Clothing,2023-10-14 09:39:46.585300,Engineer,24,0
1794,,Female,Houston,Silver,,6409.31,Home Goods,2023-07-31 09:39:46.585300,Teacher,2,0
1795,17.0,Other,Phoenix,Bronze,180.0,9211.2,Clothing,2023-03-09 09:39:46.585300,Doctor,27,0
1796,42.0,Other,Los Angeles,Silver,165.0,3182.85,Electronics,2023-08-12 09:39:46.585300,Artist,62,0
1797,38.0,Female,Chicago,Bronze,182.0,6881.85,Home Goods,2023-12-13 09:39:46.585300,Artist,66,0
1798,24.0,Male,Chicago,Gold,,4682.65,Electronics,2023-09-11 09:39:46.585300,Teacher,79,1
1799,,Other,,Platinum,149.0,1548.84,Electronics,2023-10-10 09:39:46.585300,Manager,2,1
1800,34.0,,Philadelphia,Platinum,149.0,7935.74,Clothing,2023-03-08 09:39:46.585300,Artist,75,1
1801,23.0,Other,Chicago,Silver,,2965.89,Home Goods,2023-03-04 09:39:46.585300,Doctor,27,1
1802,51.0,Other,New York,Platinum,118.0,312.31,Home Goods,2023-10-20 09:39:46.585300,Doctor,99,1
1803,67.0,Male,,Gold,43.0,5397.46,Electronics,2023-09-03 09:39:46.585300,Artist,15,0
1804,36.0,Other,Phoenix,Platinum,162.0,2056.8,Home Goods,2023-01-18 09:39:46.585300,Teacher,36,0
1805,27.0,Female,Houston,Silver,105.0,9919.56,Clothing,2023-06-09 09:39:46.585300,Teacher,87,0
1806,29.0,Female,New York,Bronze,28.0,8938.45,Clothing,2023-01-29 09:39:46.585300,Teacher,13,0
1807,54.0,Other,Philadelphia,Bronze,89.0,7010.33,Clothing,2023-12-08 09:39:46.585300,Engineer,50,0
1808,49.0,Female,Phoenix,Gold,154.0,6108.25,Clothing,2023-07-11 09:39:46.585300,Manager,73,0
1809,47.0,Male,Chicago,Platinum,133.0,2574.39,Electronics,2023-05-15 09:39:46.585300,Doctor,59,0
1810,27.0,Male,Chicago,Silver,66.0,2316.96,Home Goods,2023-07-23 09:39:46.585300,Teacher,19,0
1811,63.0,Female,Chicago,Bronze,25.0,3337.55,Home Goods,2023-05-04 09:39:46.585300,Manager,86,1
1812,66.0,Female,Phoenix,Gold,24.0,,Electronics,2023-08-29 09:39:46.585300,Engineer,36,1
1813,52.0,,Chicago,,187.0,7729.15,Electronics,2023-02-13 09:39:46.585300,Artist,60,1
1814,50.0,Male,Phoenix,Silver,175.0,893.06,Clothing,2023-10-30 09:39:46.585300,Doctor,15,0
1815,32.0,Other,Phoenix,Silver,165.0,6544.02,Home Goods,2023-06-26 09:39:46.585300,Engineer,41,0
1816,41.0,Female,Los Angeles,Gold,82.0,8938.53,Electronics,2023-05-11 09:39:46.585300,Manager,59,0
1817,,Female,Chicago,,44.0,7996.39,Home Goods,2023-09-22 09:39:46.585300,Artist,94,0
1818,47.0,Male,Phoenix,Platinum,15.0,4903.09,Home Goods,2023-06-24 09:39:46.585300,Engineer,13,0
1819,62.0,Other,Phoenix,Platinum,39.0,7695.37,Home Goods,2023-09-12 09:39:46.585300,Artist,68,0
1820,,,Chicago,Silver,,9335.01,Home Goods,2023-07-22 09:39:46.585300,Manager,66,1
1821,68.0,Female,,Bronze,1.0,2140.88,Electronics,2023-05-13 09:39:46.585300,Manager,22,0
1822,62.0,,,Gold,140.0,4458.63,Electronics,2023-03-05 09:39:46.585300,Artist,86,1
1823,62.0,Other,Houston,Bronze,1.0,5135.3,Home Goods,2023-02-17 09:39:46.585300,Teacher,75,0
1824,27.0,,,,47.0,6888.57,Clothing,2023-07-29 09:39:46.585300,Doctor,86,1
1825,54.0,Male,Los Angeles,Platinum,190.0,9211.45,Home Goods,2023-07-08 09:39:46.585300,Teacher,93,1
1826,18.0,Other,New York,Bronze,161.0,3863.32,Home Goods,2023-06-20 09:39:46.585300,,36,0
1827,33.0,Female,Phoenix,Silver,125.0,1723.9,Electronics,2023-10-18 09:39:46.585300,Teacher,98,0
1828,,Male,Chicago,Gold,166.0,6530.8,Clothing,2023-12-26 09:39:46.585300,Teacher,96,0
1829,21.0,,Houston,Silver,,5893.87,Electronics,2023-01-16 09:39:46.585300,Teacher,96,0
1830,,Other,Phoenix,,195.0,4885.19,Clothing,2023-05-14 09:39:46.585300,Manager,24,0
1831,,,Phoenix,Gold,155.0,5417.71,Clothing,2023-09-23 09:39:46.585300,Teacher,56,0
1832,66.0,Other,Los Angeles,Gold,128.0,,Electronics,2023-04-11 09:39:46.585300,Artist,26,1
1833,46.0,Female,,Platinum,,7888.8,Electronics,2023-12-22 09:39:46.585300,Doctor,23,1
1834,56.0,Female,,Bronze,37.0,3116.87,Electronics,2023-02-14 09:39:46.585300,Doctor,82,0
1835,40.0,Male,Phoenix,Platinum,-2.0,6425.38,Home Goods,2023-04-28 09:39:46.585300,Artist,67,0
1836,37.0,Female,Los Angeles,Bronze,81.0,5274.4,,2023-10-06 09:39:46.585300,Teacher,88,0
1837,25.0,Female,,Silver,,1662.12,Electronics,2023-04-27 09:39:46.585300,,82,1
1838,67.0,Male,Philadelphia,Gold,183.0,4640.41,Clothing,2023-10-06 09:39:46.585300,Engineer,25,1
1839,44.0,,Philadelphia,Gold,22.0,7635.64,Clothing,2023-06-15 09:39:46.585300,,31,1
1840,24.0,,Houston,Silver,84.0,3466.73,Home Goods,2023-03-05 09:39:46.585300,Artist,56,0
1841,63.0,,Chicago,Bronze,153.0,,Home Goods,2023-11-02 09:39:46.585300,,41,0
1842,43.0,Female,,Platinum,172.0,1655.3,Home Goods,2023-11-02 09:39:46.585300,Doctor,12,1
1843,44.0,Other,Los Angeles,Silver,143.0,6867.05,,2023-11-08 09:39:46.585300,Engineer,50,1
1844,69.0,Male,Houston,Gold,60.0,9903.16,Home Goods,2023-08-02 09:39:46.585300,Doctor,31,1
1845,,Female,Houston,Platinum,146.0,5200.87,Electronics,2023-11-28 09:39:46.585300,Artist,32,0
1846,38.0,Female,Philadelphia,Gold,70.0,,Clothing,2023-11-08 09:39:46.585300,Doctor,47,1
1847,34.0,Male,Houston,Platinum,13.0,6005.35,Electronics,2023-01-12 09:39:46.585300,Doctor,8,0
1848,35.0,Female,Philadelphia,Platinum,1.0,,Clothing,2023-01-09 09:39:46.585300,Manager,7,1
1849,51.0,Female,Philadelphia,Platinum,171.0,6516.13,Clothing,2023-01-09 09:39:46.585300,Artist,26,1
